qscode,date,close,high,low,open,vol
000300.SH,2014-12-02,2923.94,2944.506,2804.293,2807.338,36146532200.0
000300.SH,2014-12-03,2967.549,3028.225,2912.246,2936.124,46615668500.0
000300.SH,2014-12-04,3104.351,3104.89,2968.876,2975.403,42681292800.0
000300.SH,2014-12-05,3124.885,3195.798,3011.936,3143.968,52488126000.0
000300.SH,2014-12-08,3252.881,3270.881,3075.7,3108.272,48446234400.0
000300.SH,2014-12-09,3106.913,3387.827,3074.516,3233.097,63287456700.0
000300.SH,2014-12-10,3221.546,3229.047,3058.191,3120.212,42501870800.0
000300.SH,2014-12-11,3183.012,3254.424,3158.443,3185.161,36709169100.0
000300.SH,2014-12-12,3193.227,3239.447,3167.928,3182.923,30106532500.0
000300.SH,2014-12-15,3217.228,3226.221,3143.297,3176.829,29019383400.0
000300.SH,2014-12-16,3303.402,3303.402,3207.688,3221.358,35812384700.0
000300.SH,2014-12-17,3360.598,3368.194,3275.736,3325.82,44814077000.0
000300.SH,2014-12-18,3345.927,3393.711,3322.229,3359.09,35597020700.0
000300.SH,2014-12-19,3383.167,3397.183,3280.916,3345.629,41121159000.0
000300.SH,2014-12-22,3394.481,3455.207,3357.661,3396.251,54980167100.0
000300.SH,2014-12-23,3324.924,3431.779,3316.913,3358.798,36973609300.0
000300.SH,2014-12-24,3230.385,3340.357,3188.495,3332.146,31744958700.0
000300.SH,2014-12-25,3335.419,3335.779,3226.322,3254.48,30979954700.0
000300.SH,2014-12-26,3445.839,3453.338,3335.012,3343.64,38461412400.0
000300.SH,2014-12-29,3455.455,3524.28,3405.836,3502.183,42501503700.0
000300.SH,2014-12-30,3457.554,3491.826,3422.174,3450.814,32823387300.0
000300.SH,2014-12-31,3533.705,3542.34,3452.498,3462.389,34593476000.0
000300.SH,2015-01-05,3641.541,3669.042,3551.51,3566.089,45119809800.0
000300.SH,2015-01-06,3641.059,3683.226,3587.231,3608.428,42096218500.0
000300.SH,2015-01-07,3643.79,3671.19,3601.698,3620.924,32019123200.0
000300.SH,2015-01-08,3559.259,3659.945,3552.1,3650.073,29500304500.0
000300.SH,2015-01-09,3546.723,3689.753,3536.395,3547.574,34998267200.0
000300.SH,2015-01-12,3513.576,3560.527,3461.322,3531.515,26656717500.0
000300.SH,2015-01-13,3514.04,3550.158,3494.768,3506.451,18715396500.0
000300.SH,2015-01-14,3502.423,3547.242,3471.56,3522.907,19601251000.0
000300.SH,2015-01-15,3604.121,3604.121,3482.27,3501.719,23781233800.0
000300.SH,2015-01-16,3635.146,3662.158,3601.258,3616.248,28268161400.0
000300.SH,2015-01-19,3355.155,3497.252,3330.981,3414.013,32950527500.0
000300.SH,2015-01-20,3396.222,3419.204,3325.681,3336.793,29784323200.0
000300.SH,2015-01-21,3548.885,3557.794,3409.43,3420.491,33792821000.0
000300.SH,2015-01-22,3567.613,3576.756,3520.053,3551.052,26885359900.0
000300.SH,2015-01-23,3571.732,3627.806,3548.626,3582.088,28017217200.0
000300.SH,2015-01-26,3607.985,3611.617,3559.376,3580.118,23976620300.0
000300.SH,2015-01-27,3574.931,3616.258,3510.017,3614.038,28766917900.0
000300.SH,2015-01-28,3525.323,3583.312,3512.393,3547.239,21622021400.0
000300.SH,2015-01-29,3481.798,3505.582,3453.901,3474.915,21161886000.0
000300.SH,2015-01-30,3434.39,3514.217,3431.936,3496.885,19647915700.0
000300.SH,2015-02-02,3353.96,3407.256,3347.085,3360.193,19518369900.0
000300.SH,2015-02-03,3437.445,3441.709,3360.717,3388.602,19284609600.0
000300.SH,2015-02-04,3401.768,3476.817,3399.565,3446.144,19130434900.0
000300.SH,2015-02-05,3366.946,3487.951,3366.862,3487.951,25043060900.0
000300.SH,2015-02-06,3312.42,3374.051,3285.935,3352.33,19266418600.0
000300.SH,2015-02-09,3345.921,3376.526,3298.597,3305.734,17235382000.0
000300.SH,2015-02-10,3406.943,3407.18,3339.548,3345.077,15930908800.0
000300.SH,2015-02-11,3434.124,3445.655,3412.136,3415.977,14461377200.0
000300.SH,2015-02-12,3442.874,3453.582,3405.627,3435.361,15608169100.0
000300.SH,2015-02-13,3469.828,3509.505,3452.079,3458.827,20108997100.0
000300.SH,2015-02-16,3499.483,3504.475,3466.607,3473.289,16564134300.0
000300.SH,2015-02-17,3522.322,3536.82,3511.093,3511.544,16532831300.0
000300.SH,2015-02-25,3478.729,3529.55,3463.955,3529.55,16553935100.0
000300.SH,2015-02-26,3566.295,3569.33,3456.871,3473.713,22932843800.0
000300.SH,2015-02-27,3572.843,3594.813,3560.455,3565.233,22278643800.0
000300.SH,2015-03-02,3601.265,3608.691,3566.527,3603.452,24817612500.0
000300.SH,2015-03-03,3507.9,3579.315,3504.201,3579.315,26186648900.0
000300.SH,2015-03-04,3530.822,3540.912,3497.172,3514.667,19966398100.0
000300.SH,2015-03-05,3496.344,3517.083,3467.676,3513.249,21750880500.0
000300.SH,2015-03-06,3478.52,3516.243,3472.392,3501.184,18151805400.0
000300.SH,2015-03-09,3537.75,3546.705,3417.486,3449.696,23394041100.0
000300.SH,2015-03-10,3520.611,3551.205,3511.985,3523.64,19426765700.0
000300.SH,2015-03-11,3524.653,3568.916,3512.218,3524.575,18894782500.0
000300.SH,2015-03-12,3592.844,3603.341,3536.534,3557.686,26566462500.0
000300.SH,2015-03-13,3617.657,3641.392,3594.742,3604.671,24686476800.0
000300.SH,2015-03-16,3705.671,3705.739,3621.119,3641.773,27543830700.0
000300.SH,2015-03-17,3757.122,3762.575,3716.809,3733.961,37162566600.0
000300.SH,2015-03-18,3846.055,3846.055,3763.848,3769.086,41519001100.0
000300.SH,2015-03-19,3839.739,3859.126,3809.706,3851.249,39154763000.0
000300.SH,2015-03-20,3892.574,3916.863,3832.416,3852.492,40181755200.0
000300.SH,2015-03-23,3972.061,3972.296,3922.21,3923.083,39111992200.0
000300.SH,2015-03-24,3973.046,3989.858,3883.782,3980.066,46858131200.0
000300.SH,2015-03-25,3940.412,3980.716,3913.988,3961.578,37996885100.0
000300.SH,2015-03-26,3949.999,3991.997,3892.878,3921.745,34675631500.0
000300.SH,2015-03-27,3971.697,3993.032,3932.87,3957.542,29875606400.0
000300.SH,2015-03-30,4088.178,4101.651,3999.024,3999.024,42829702000.0
000300.SH,2015-03-31,4051.204,4166.018,4037.771,4138.885,43606563500.0
000300.SH,2015-04-01,4123.895,4139.499,4046.939,4057.501,32951285300.0
000300.SH,2015-04-02,4124.776,4156.842,4068.649,4149.946,33907048700.0
000300.SH,2015-04-03,4170.538,4170.558,4092.383,4104.672,32130376600.0
000300.SH,2015-04-07,4260.044,4260.471,4197.019,4213.894,41536265400.0
000300.SH,2015-04-08,4295.803,4304.78,4204.826,4277.45,45867671500.0
000300.SH,2015-04-09,4262.138,4332.166,4212.611,4316.958,43969990200.0
000300.SH,2015-04-10,4344.416,4351.687,4231.196,4249.383,34819017000.0
000300.SH,2015-04-13,4421.073,4432.024,4361.589,4394.047,43415303600.0
000300.SH,2015-04-14,4438.184,4474.353,4385.908,4432.126,43443212600.0
000300.SH,2015-04-15,4380.513,4475.997,4379.609,4439.314,47215413100.0
000300.SH,2015-04-16,4513.546,4513.765,4335.63,4355.491,42260374800.0
000300.SH,2015-04-17,4596.136,4630.27,4553.904,4578.679,55280266300.0
000300.SH,2015-04-20,4521.919,4671.168,4492.6,4615.034,68643907500.0
000300.SH,2015-04-21,4619.164,4620.058,4504.558,4520.461,49031499100.0
000300.SH,2015-04-22,4739.814,4740.933,4632.589,4637.055,51621379200.0
000300.SH,2015-04-23,4740.892,4782.044,4693.967,4764.481,49743095400.0
000300.SH,2015-04-24,4702.641,4730.43,4618.318,4682.626,48015293600.0
000300.SH,2015-04-27,4807.592,4810.485,4735.31,4753.871,51307654800.0
000300.SH,2015-04-28,4741.861,4839.078,4703.567,4811.319,60863854500.0
000300.SH,2015-04-29,4774.326,4797.927,4695.793,4722.903,39505698000.0
000300.SH,2015-04-30,4749.886,4818.725,4749.485,4788.412,39972744400.0
000300.SH,2015-05-04,4787.741,4795.915,4699.398,4757.637,37784385300.0
000300.SH,2015-05-05,4596.837,4785.192,4572.983,4785.192,46041962600.0
000300.SH,2015-05-06,4553.327,4700.909,4511.761,4626.231,37607370200.0
000300.SH,2015-05-07,4470.089,4546.338,4467.459,4520.818,29775920300.0
000300.SH,2015-05-08,4558.4043,4559.0582,4445.5922,4515.5537,30240796700.0
000300.SH,2015-05-11,4690.5321,4690.9542,4535.1489,4582.0908,37383842000.0
000300.SH,2015-05-12,4747.4213,4748.0042,4660.016,4692.1221,37705389100.0
000300.SH,2015-05-13,4718.4358,4758.0015,4678.8445,4746.7132,37073042400.0
000300.SH,2015-05-14,4700.7777,4735.2841,4670.1675,4717.955,33772515200.0
000300.SH,2015-05-15,4617.47,4690.755,4592.05,4690.755,32843116600.0
000300.SH,2015-05-18,4575.1401,4623.3827,4565.0605,4582.0578,26918048900.0
000300.SH,2015-05-19,4731.2216,4740.0047,4577.637,4577.637,31478595200.0
000300.SH,2015-05-20,4754.919,4843.1,4745.21,4751.572,36318074800.0
000300.SH,2015-05-21,4840.976,4841.6147,4746.0291,4768.6892,30505453700.0
000300.SH,2015-05-22,4951.3347,4951.9906,4870.5978,4895.9249,45584671800.0
000300.SH,2015-05-25,5099.4946,5099.8394,4949.1102,4949.1102,46573659000.0
000300.SH,2015-05-26,5198.9179,5199.2947,5063.1464,5140.798,48794935900.0
000300.SH,2015-05-27,5181.4336,5226.8442,5126.8606,5216.1695,47079873000.0
000300.SH,2015-05-28,4834.0068,5213.1831,4831.3292,5174.1007,57182904700.0
000300.SH,2015-05-29,4840.8292,4924.3028,4665.5206,4839.5301,42787885900.0
000300.SH,2015-06-01,5076.179,5079.319,4835.774,4862.756,41750374100.0
000300.SH,2015-06-02,5161.8696,5162.5555,5047.0809,5091.2722,41297319600.0
000300.SH,2015-06-03,5143.59,5186.967,5059.495,5176.597,41425827000.0
000300.SH,2015-06-04,5181.4162,5194.233,4863.4653,5156.0122,48276726800.0
000300.SH,2015-06-05,5230.5521,5288.3395,5104.1779,5254.9054,54596119600.0
000300.SH,2015-06-08,5353.751,5370.609,5202.595,5259.408,63731323700.0
000300.SH,2015-06-09,5317.461,5380.4264,5251.2077,5379.4703,57042726300.0
000300.SH,2015-06-10,5309.112,5374.8296,5209.6795,5254.3042,44216567600.0
000300.SH,2015-06-11,5306.59,5329.2951,5248.1626,5305.1407,39233875500.0
000300.SH,2015-06-12,5335.1151,5351.6481,5283.0859,5329.2781,43013138600.0
000300.SH,2015-06-15,5221.1665,5362.4515,5207.3081,5354.0138,47574570300.0
000300.SH,2015-06-16,5064.821,5204.303,5015.265,5165.025,41167563800.0
000300.SH,2015-06-17,5138.8307,5158.3671,4949.2934,5072.3064,39712418700.0
000300.SH,2015-06-18,4930.5491,5121.2184,4926.4292,5107.6946,36439581400.0
000300.SH,2015-06-19,4637.0517,4910.4499,4634.6909,4847.0568,35810474400.0
000300.SH,2015-06-23,4786.0906,4786.955,4455.3304,4641.4248,36508794400.0
000300.SH,2015-06-24,4880.1261,4883.7317,4744.3058,4811.5949,43463872300.0
000300.SH,2015-06-25,4706.5159,4919.2631,4667.2235,4906.2416,44613598200.0
000300.SH,2015-06-26,4336.1947,4650.1861,4278.6752,4573.8723,44663979000.0
000300.SH,2015-06-29,4191.5486,4451.1659,4000.9261,4446.8419,52566248200.0
000300.SH,2015-06-30,4472.9976,4475.7674,4016.0126,4161.0672,52704528000.0
000300.SH,2015-07-01,4253.021,4526.1271,4235.6964,4408.9843,43172141100.0
000300.SH,2015-07-02,4107.9961,4312.1904,4000.0612,4287.7344,45706219400.0
000300.SH,2015-07-03,3885.9169,4164.6289,3785.9015,4017.2019,42930085000.0
000300.SH,2015-07-06,3998.537,4218.266,3832.4678,4218.266,64809453000.0
000300.SH,2015-07-07,3928.0025,3960.6359,3743.6237,3877.8539,67938500700.0
000300.SH,2015-07-08,3663.0375,3762.6222,3612.2536,3651.0604,58146709700.0
000300.SH,2015-07-09,3897.6263,3930.2641,3537.826,3621.6804,50387061000.0
000300.SH,2015-07-10,4106.5561,4179.1114,3887.5509,3916.2717,50070180200.0
000300.SH,2015-07-13,4211.8116,4278.1612,4072.4297,4132.2308,50209218600.0
000300.SH,2015-07-14,4112.1488,4258.5132,4062.5004,4178.6295,45442200900.0
000300.SH,2015-07-15,3966.7585,4114.2425,3899.5079,4068.8803,42195636700.0
000300.SH,2015-07-16,3997.3555,4067.0223,3856.3213,3949.639,33053134500.0
000300.SH,2015-07-17,4151.4956,4190.1857,4000.2307,4023.7567,33110713100.0
000300.SH,2015-07-20,4160.612,4221.693,4106.389,4157.0598,35267347200.0
000300.SH,2015-07-21,4166.0057,4201.4824,4081.7039,4109.7606,31837494500.0
000300.SH,2015-07-22,4157.1604,4187.4305,4094.7116,4148.5601,31894599700.0
000300.SH,2015-07-23,4250.805,4262.0619,4148.8235,4158.932,35447175900.0
000300.SH,2015-07-24,4176.2787,4299.6497,4154.617,4255.1977,39204537300.0
000300.SH,2015-07-27,3818.7314,4156.3128,3817.1693,4097.7963,36505451100.0
000300.SH,2015-07-28,3811.0926,3883.4461,3627.4214,3690.9741,38352721600.0
000300.SH,2015-07-29,3930.3791,3934.0033,3769.1894,3839.9585,27697284500.0
000300.SH,2015-07-30,3815.4118,3968.5338,3802.8821,3915.7795,27154866500.0
000300.SH,2015-07-31,3816.6993,3863.6237,3757.9889,3777.1546,22237676700.0
000300.SH,2015-08-03,3829.2354,3829.2354,3742.5781,3766.0719,24580503000.0
000300.SH,2015-08-04,3948.1554,3948.4489,3801.0281,3827.3726,22023655600.0
000300.SH,2015-08-05,3866.8998,3962.2774,3858.6598,3937.6232,20048426900.0
000300.SH,2015-08-06,3831.8516,3888.6926,3793.237,3802.928,14727869400.0
000300.SH,2015-08-07,3906.9448,3926.6488,3857.9076,3866.4298,18334915300.0
000300.SH,2015-08-10,4084.3646,4101.7313,3932.8417,3947.4724,30678054000.0
000300.SH,2015-08-11,4066.6692,4110.1328,4042.0037,4083.5887,32203419100.0
000300.SH,2015-08-12,4016.1262,4078.0297,4015.3547,4025.6735,25514619600.0
000300.SH,2015-08-13,4075.463,4075.7003,3967.8205,4010.0129,24283697900.0
000300.SH,2015-08-14,4073.54,4113.1585,4056.7265,4097.9177,25339299600.0
000300.SH,2015-08-17,4077.8721,4081.7718,4009.9896,4058.1129,25693963800.0
000300.SH,2015-08-18,3825.4122,4103.0535,3816.5535,4084.3108,31988107000.0
000300.SH,2015-08-19,3886.1357,3898.74,3668.1924,3748.2663,26904983900.0
000300.SH,2015-08-20,3761.4541,3880.824,3761.4541,3848.4034,21216796500.0
000300.SH,2015-08-21,3589.5358,3757.7794,3578.1749,3714.2891,21798640300.0
000300.SH,2015-08-24,3275.5342,3468.1493,3266.5499,3454.5977,25543665200.0
000300.SH,2015-08-25,3042.9266,3200.1081,3019.5561,3070.0069,27608130600.0
000300.SH,2015-08-26,3025.692,3192.9316,2952.0082,3062.566,30827062300.0
000300.SH,2015-08-27,3205.6375,3206.7238,3028.3984,3092.8123,26729493000.0
000300.SH,2015-08-28,3342.2863,3353.2435,3223.6221,3246.236,29949842600.0
000300.SH,2015-08-31,3366.5359,3368.2789,3205.5365,3307.3962,28025040300.0
000300.SH,2015-09-01,3362.0827,3370.5039,3190.5783,3296.5289,35245852800.0
000300.SH,2015-09-02,3365.8318,3387.0204,3213.6371,3220.8505,34778941200.0
000300.SH,2015-09-07,3250.485,3422.2246,3240.2427,3347.2934,20422443100.0
000300.SH,2015-09-08,3334.0233,3340.2192,3170.807,3221.789,15459963100.0
000300.SH,2015-09-09,3399.3054,3426.6509,3330.2896,3344.8238,22046742100.0
000300.SH,2015-09-10,3357.561,3398.3164,3337.3105,3349.2806,14488297100.0
000300.SH,2015-09-11,3347.1878,3383.1338,3315.4782,3349.8772,10854750800.0
000300.SH,2015-09-14,3281.1317,3373.9212,3187.5659,3367.642,20545725100.0
000300.SH,2015-09-15,3152.2319,3240.0789,3131.9795,3208.744,14355564100.0
000300.SH,2015-09-16,3309.2484,3345.9177,3131.3703,3149.1577,15970999400.0
000300.SH,2015-09-17,3236.9986,3354.9052,3236.9986,3287.6567,16940188100.0
000300.SH,2015-09-18,3251.2732,3280.877,3227.8338,3254.4432,10690348100.0
000300.SH,2015-09-21,3308.2467,3312.5497,3211.9336,3222.6029,12278866800.0
000300.SH,2015-09-22,3339.03,3371.4139,3303.1842,3312.3655,14622198500.0
000300.SH,2015-09-23,3263.0275,3315.9351,3253.3326,3290.0712,12317143900.0
000300.SH,2015-09-24,3284.9991,3300.8572,3255.9021,3278.8962,10201123800.0
000300.SH,2015-09-25,3231.9514,3290.858,3201.9137,3272.665,12141927800.0
000300.SH,2015-09-28,3242.7524,3246.5541,3186.5066,3226.6072,7421946800.0
000300.SH,2015-09-29,3178.8544,3208.4165,3159.0419,3197.2209,8715063300.0
000300.SH,2015-09-30,3202.9475,3223.9076,3186.767,3195.901,7855934900.0
000300.SH,2015-10-08,3296.482,3337.3306,3294.6049,3324.981,13208176800.0
000300.SH,2015-10-09,3340.1159,3352.3794,3293.965,3302.3596,12435250000.0
000300.SH,2015-10-12,3447.6934,3486.6306,3347.2512,3351.1391,22140046800.0
000300.SH,2015-10-13,3445.0431,3452.0453,3413.9674,3422.4772,14543378600.0
000300.SH,2015-10-14,3406.1116,3458.7015,3403.2305,3431.1352,15217393800.0
000300.SH,2015-10-15,3486.815,3486.815,3402.3162,3403.3891,17115829900.0
000300.SH,2015-10-16,3534.0653,3537.5387,3487.1044,3508.5177,20896470900.0
000300.SH,2015-10-19,3534.1821,3572.9945,3502.5045,3548.9525,20760674400.0
000300.SH,2015-10-20,3577.7027,3577.7981,3510.4368,3527.875,17902510800.0
000300.SH,2015-10-21,3473.2544,3601.2434,3417.4123,3580.8378,28207605000.0
000300.SH,2015-10-22,3524.5339,3530.7657,3442.3065,3453.2013,18430558000.0
000300.SH,2015-10-23,3571.2411,3581.8362,3515.8216,3536.8425,19829447800.0
000300.SH,2015-10-26,3589.2611,3620.7564,3561.1922,3614.7023,20424886300.0
000300.SH,2015-10-27,3592.8794,3601.0529,3486.102,3569.4486,19205614000.0
000300.SH,2015-10-28,3524.9199,3598.1717,3517.2104,3575.8048,17097709800.0
000300.SH,2015-10-29,3533.3065,3561.814,3507.9657,3539.9777,12701044600.0
000300.SH,2015-10-30,3534.0788,3574.4733,3497.5677,3530.2233,13914191400.0
000300.SH,2015-11-02,3475.9623,3543.4501,3474.7116,3489.2252,13000256800.0
000300.SH,2015-11-03,3465.4927,3501.704,3452.6203,3484.7218,10140187600.0
000300.SH,2015-11-04,3628.5377,3628.5377,3477.1592,3477.1592,20542386500.0
000300.SH,2015-11-05,3705.9697,3781.4085,3627.3009,3630.7817,39804656800.0
000300.SH,2015-11-06,3793.3739,3801.705,3694.6567,3698.342,29875307600.0
000300.SH,2015-11-09,3840.3547,3891.773,3796.3792,3796.3792,35680482300.0
000300.SH,2015-11-10,3833.2379,3876.4901,3798.8214,3806.6685,28651960300.0
000300.SH,2015-11-11,3833.6457,3843.1121,3781.4102,3828.4476,23223429600.0
000300.SH,2015-11-12,3795.3241,3843.8997,3771.2743,3841.7376,21753764700.0
000300.SH,2015-11-13,3746.2422,3793.7134,3727.5847,3756.2044,20348989100.0
000300.SH,2015-11-16,3764.1262,3764.4087,3680.0734,3682.7349,16169090100.0
000300.SH,2015-11-17,3758.3869,3852.7743,3750.1565,3790.4261,24853307100.0
000300.SH,2015-11-18,3715.5796,3771.8467,3706.3103,3760.4555,18568949500.0
000300.SH,2015-11-19,3774.9692,3775.2319,3714.6745,3725.6218,15463198900.0
000300.SH,2015-11-20,3774.3833,3793.5447,3757.0264,3778.8843,18695168900.0
000300.SH,2015-11-23,3753.3351,3802.8513,3743.405,3774.4356,17562681200.0
000300.SH,2015-11-24,3753.8887,3754.1688,3702.7369,3745.7607,14338328300.0
000300.SH,2015-11-25,3781.6069,3781.857,3735.7162,3747.7594,15194494100.0
000300.SH,2015-11-26,3759.4286,3805.8435,3756.8234,3795.2454,17352546800.0
000300.SH,2015-11-27,3556.9924,3742.7417,3534.3904,3739.0958,20893935800.0
000300.SH,2015-11-30,3566.4122,3587.9703,3455.0679,3554.89,17320116300.0
000300.SH,2015-12-01,3591.696,3617.3054,3536.1156,3562.3186,13653655400.0
000300.SH,2015-12-02,3721.9545,3725.8542,3573.4025,3587.7576,21353886500.0
000300.SH,2015-12-03,3749.2985,3758.4457,3693.137,3709.5469,19776212600.0
000300.SH,2015-12-04,3677.5922,3726.1236,3667.2911,3719.7338,15119952200.0
000300.SH,2015-12-07,3687.6073,3699.337,3658.5778,3681.5817,11388315000.0
000300.SH,2015-12-08,3623.0202,3668.8385,3619.4449,3668.8385,12578108300.0
000300.SH,2015-12-09,3635.9382,3655.1585,3611.4904,3613.4203,11332542200.0
000300.SH,2015-12-10,3623.0842,3678.3183,3615.9911,3634.366,12021562500.0
000300.SH,2015-12-11,3608.0587,3630.7435,3578.1463,3605.3723,11032248100.0
000300.SH,2015-12-14,3711.322,3712.5026,3570.9978,3573.8838,15176911900.0
000300.SH,2015-12-15,3694.3885,3717.3573,3679.2297,3707.7304,12648171000.0
000300.SH,2015-12-16,3685.4398,3713.0897,3677.4495,3703.9503,11134272300.0
000300.SH,2015-12-17,3755.8881,3768.8435,3709.8511,3712.7833,17792407500.0
000300.SH,2015-12-18,3767.9128,3810.218,3750.925,3754.9603,17346598000.0
000300.SH,2015-12-21,3865.9646,3877.8202,3759.989,3762.0965,21743527500.0
000300.SH,2015-12-22,3876.7325,3880.4675,3841.5929,3872.0975,18030366100.0
000300.SH,2015-12-23,3866.3814,3926.6857,3862.9646,3877.8722,20701714700.0
000300.SH,2015-12-24,3829.4022,3867.6786,3787.0836,3858.1348,14718139700.0
000300.SH,2015-12-25,3838.201,3848.0247,3813.204,3832.0849,11962401300.0
000300.SH,2015-12-28,3727.6316,3853.3891,3727.6316,3847.5323,15398844000.0
000300.SH,2015-12-29,3761.8745,3762.0518,3710.4803,3723.0498,10188555500.0
000300.SH,2015-12-30,3765.1752,3765.657,3726.278,3762.9141,10562995500.0
000300.SH,2015-12-31,3731.0047,3772.6166,3727.3247,3760.9039,10187355600.0
000300.SH,2016-01-04,3469.0662,3726.2446,3468.9485,3725.8561,11537067400.0
000300.SH,2016-01-05,3478.7797,3518.217,3377.2799,3382.1769,16211698400.0
000300.SH,2016-01-06,3539.8082,3543.7394,3468.4666,3482.4064,14596614400.0
000300.SH,2016-01-07,3294.3839,3481.1499,3284.7374,3481.1499,4410264100.0
000300.SH,2016-01-08,3361.5632,3418.8508,3237.9307,3371.871,18595945100.0
000300.SH,2016-01-11,3192.4499,3342.4807,3192.4499,3303.1246,17463838700.0
000300.SH,2016-01-12,3215.7099,3242.2532,3174.5497,3214.8234,12822579600.0
000300.SH,2016-01-13,3155.8787,3257.2953,3155.8787,3240.4838,12066649400.0
000300.SH,2016-01-14,3221.5714,3226.6576,3072.0389,3076.6445,13453767100.0
000300.SH,2016-01-15,3118.7301,3216.7977,3101.0522,3200.888,12460177900.0
